MongoDB shell version: 2.4.9
connecting to: test
xaxis,yaxis,zaxis,lattitude,longitude
5.25766706466675,-1.84832370281219,7.92001914978027,28.5463391,77.2731969
5.05655384063721,-1.87705409526825,8.14028549194336,28.5463391,77.2731969
5.16189908981323,-1.89620769023895,8.0540943145752,28.5463391,77.2731969
5.10443782806397,-1.90578460693359,8.0924015045166,28.5463391,77.2731969
4.97036266326904,-1.90578460693359,8.22647666931152,28.5463391,77.2731969
5.16189908981323,-1.90578460693359,8.0540943145752,28.5463391,77.2731969
5.06613063812256,-1.91536140441895,8.12113189697266,28.5463391,77.2731969
5.14274501800537,-1.9249382019043,8.08282470703125,28.5463391,77.2731969
5.13316822052002,-1.87705409526825,8.08282470703125,28.5463391,77.2731969
5.12359142303467,-1.944091796875,8.0924015045166,28.5463391,77.2731969
5.07570743560791,-1.81959331035614,8.0924015045166,28.5463391,77.2731969
5.04697704315186,-1.80043971538544,8.12113189697266,28.5463391,77.2731969
5.18105268478394,-1.8866308927536,8.03494071960449,28.5463391,77.2731969
4.73094272613525,-1.82917010784149,8.40843677520752,28.5463391,77.2731969
4.98951625823975,-1.85790050029755,6.99106884002686,28.5463391,77.2731969
6.24407815933228,-2.56658411026001,7.31668043136597,28.5463391,77.2731969
5.75566101074219,-0.37349545955658,8.35097599029541,28.5463391,77.2731969
3.70622420310974,-0.12449848651886,8.80108547210693,28.5463415,77.273193
-2.16435837745666,-0.78529816865921,9.06923580169678,28.5463415,77.273193
-1.09175598621368,-2.67192912101746,7.16345167160034,28.5463415,77.273193
-0.861912608146668,-0.995987892150879,13.9246768951416,28.5463415,77.273193
1.13963997364044,-2.87304210662842,8.80108547210693,28.5463415,77.273193
0.804451763629913,-1.2258312702179,9.26077175140381,28.5463415,77.273193
0.488417148590088,-1.62805712223053,9.96945571899414,28.5463415,77.273193
-0.114921681582928,-1.66636443138123,9.92157173156738,28.5463415,77.273193
-0.114921681582928,-1.944091796875,9.69172859191895,28.5463415,77.273193
-0.0957680642604828,-2.0973207950592,9.69172859191895,28.5463415,77.273193
0.153228908777237,-2.0973207950592,9.62469100952148,28.5463415,77.273193
0.0861912593245506,-2.03028297424316,9.75876617431641,28.5463415,77.273193
0.469263523817062,-1.97282218933105,9.49061584472656,28.5463415,77.273193
0.0957680642604828,-1.89620769023895,9.81622695922852,28.5463415,77.273193
0.0861912593245506,-2.0973207950592,9.87368774414063,28.5463415,77.273193
0.229843363165855,-1.90578460693359,9.80665016174316,28.5463415,77.273193
0.210689753293991,-1.78128612041473,9.59596061706543,28.5463415,77.273193
0.0383072271943092,-1.90578460693359,9.76834297180176,28.5463415,77.273193
0.114921681582928,-1.95366859436035,9.73003578186035,28.5463415,77.273193
0.0,-1.85790050029755,9.89284133911133,28.5463415,77.273193
0.12449848651886,-1.84832370281219,9.76834297180176,28.5463415,77.273193
0.0191536135971546,-1.83874690532684,9.84495735168457,28.5463415,77.273193
0.0574608407914639,-1.83874690532684,9.79707336425781,28.5463415,77.273193
0.0670376494526863,-1.83874690532684,9.78749656677246,28.5463415,77.273193
0.0,-1.82917010784149,9.78749656677246,28.5463415,77.273193
0.134075298905373,-1.58017313480377,10.2088756561279,28.5463415,77.273193
2.17393517494202,-0.900219857692719,9.07881259918213,28.5463415,77.273193
5.79396820068359,-1.91536140441895,7.63271522521973,28.5463415,77.273193
5.98550415039063,-2.06859016418457,8.26478385925293,28.5463415,77.273193
6.67503452301025,-2.72938990592957,7.59440755844116,28.5463415,77.273193
5.59285497665405,-2.93050289154053,7.1921820640564,28.5463415,77.273193
6.1100025177002,-2.65277552604675,7.38371801376343,28.5463415,77.273193
5.97592735290527,-2.63362193107605,7.38371801376343,28.5463415,77.273193
5.88015937805176,-2.5091233253479,7.41244840621948,28.5463415,77.273193
5.68862342834473,-2.4899697303772,7.74763679504395,28.5463415,77.273193
5.76523780822754,-2.43250894546509,7.5273699760437,28.5463415,77.273193
6.29196214675903,-2.20266556739807,7.1921820640564,28.5463415,77.273193
7.7763671875,-3.06457805633545,6.6654577255249,28.5463415,77.273193
7.69975280761719,0.268150597810745,7.33583402633667,28.5463415,77.273193
5.55454778671265,-1.51313543319702,6.9431848526001,28.5463415,77.273193
6.17704057693481,1.2449848651886,7.65186882019043,28.5463415,77.273193
6.30153894424439,2.5282769203186,5.98550415039063,28.5463415,77.273193
7.39329481124878,0.718260526657105,6.31111574172974,28.5463415,77.273193
7.90086555480957,-1.95366859436035,5.87058258056641,28.5463415,77.273193
7.47948598861694,-1.07260239124298,5.71735382080078,28.5463415,77.273193
7.24964284896851,-2.26970314979553,5.88973617553711,28.5463415,77.273193
7.68059921264648,-2.58573794364929,6.40688371658325,28.5463415,77.273193
6.67503452301025,-2.70065951347351,6.50265169143677,28.5463415,77.273193
7.41244840621948,-2.43250894546509,6.50265169143677,28.5463415,77.273193
6.99106884002686,-2.26012635231018,6.53138208389282,28.5463415,77.273193
7.08683681488037,-2.24097275733948,6.58884286880493,28.5463415,77.273193
7.2113356590271,-2.29843354225159,6.43561410903931,28.5463415,77.273193
7.11556768417358,-2.42293214797974,6.65588092803955,28.5463415,77.273193
7.26879644393921,-2.18351197242737,7.28795003890991,28.5463415,77.273193
6.3973069190979,-0.881066203117371,6.06211853027344,28.5463415,77.273193
4.24252557754517,1.944091796875,9.3852710723877,28.5463415,77.273193
1.72382521629334,2.34631776809692,9.41400146484375,28.5463415,77.273193
1.77170920372009,1.19710087776184,9.29907894134522,28.5463415,77.273193
0.354341864585876,2.83473491668701,12.392388343811,28.5463415,77.273193
9.95987892150879,-0.402225881814957,12.2391586303711,28.5463415,77.273193
0.430956304073334,0.995987892150879,6.9623384475708,28.5463415,77.273193
1.35990655422211,0.603338837623596,9.27034854888916,28.5463415,77.273193
-0.363918662071228,-0.210689753293991,11.3772468566895,28.5463415,77.273193
1.67594122886658,0.181959331035614,8.94473743438721,28.5463415,77.273193
1.83874690532684,-0.191536128520966,9.65342140197754,28.5463415,77.273193
1.944091796875,-0.172382518649101,9.55765342712402,28.5463415,77.273193
0.766144514083862,0.430956304073334,10.1992988586426,28.5463415,77.273193
0.900219857692719,0.00957680679857731,9.39484786987305,28.5463415,77.273193
1.33117616176605,0.430956304073334,9.54807662963867,28.5463415,77.273193
1.12048637866974,0.37349545955658,9.43315505981445,28.5463415,77.273193
1.12048637866974,0.296881020069122,9.50019264221191,28.5463415,77.273193
1.17794728279114,0.220266550779343,9.53849983215332,28.5463415,77.273193
1.13006317615509,0.220266550779343,9.50019264221191,28.5463415,77.273193
1.19710087776184,0.220266550779343,9.53849983215332,28.5463415,77.273193
1.21625447273254,0.268150597810745,9.53849983215332,28.5463415,77.273193
1.16837048530579,0.268150597810745,9.55765342712402,28.5463415,77.273193
1.13006317615509,0.430956304073334,9.34696388244629,28.5463415,77.273193
0.938527047634125,0.258573770523071,9.68215179443359,28.5463415,77.273193
1.35990655422211,0.756567716598511,9.45230865478516,28.5463415,77.273193
0.900219857692719,0.574608385562897,9.57680702209473,28.5463415,77.273193
1.2449848651886,0.727837324142456,9.27992534637451,28.5463415,77.273193
0.78529816865921,0.957680702209473,9.59596061706543,28.5463269,77.2731811
1.16837048530579,0.814028561115265,9.4235782623291,28.5463269,77.2731811
1.44609785079956,0.814028561115265,9.45230865478516,28.5463269,77.2731811
1.08217918872833,1.31202256679535,9.13627338409424,28.5463269,77.2731811
1.01514148712158,0.948103845119476,9.46188545227051,28.5463269,77.2731811
1.65678763389587,0.871489405632019,9.49061584472656,28.5463269,77.2731811
1.33117616176605,1.07260239124298,9.4044246673584,28.5463269,77.2731811
1.39821374416351,0.928950250148773,9.43315505981445,28.5463269,77.2731811
1.43652105331421,1.10133278369904,9.35654067993164,28.5463269,77.2731811
1.44609785079956,0.967257499694824,9.44273185729981,28.5463269,77.2731811
1.46525144577026,1.00556468963623,9.37569427490234,28.5463269,77.2731811
1.50355863571167,0.948103845119476,9.37569427490234,28.5463269,77.2731811
1.45567464828491,0.948103845119476,9.37569427490234,28.5463269,77.2731811
1.45567464828491,0.948103845119476,9.4235782623291,28.5463269,77.2731811
1.50355863571167,0.995987892150879,9.4235782623291,28.5463269,77.2731811
1.50355863571167,0.957680702209473,9.4235782623291,28.5463269,77.2731811
1.52271223068237,0.957680702209473,9.39484786987305,28.5463269,77.2731811
1.48440504074097,0.957680702209473,9.39484786987305,28.5463269,77.2731811
1.53228902816772,0.957680702209473,9.39484786987305,28.5463269,77.2731811
1.54186594486237,0.957680702209473,9.37569427490234,28.5463269,77.2731811
1.48440504074097,0.957680702209473,9.37569427490234,28.5463269,77.2731811
1.49398183822632,0.986411094665527,9.37569427490234,28.5463269,77.2731811
1.47482824325562,0.957680702209473,9.37569427490234,28.5463269,77.2731811
1.51313543319702,0.986411094665527,9.37569427490234,28.5463269,77.2731811
1.51313543319702,0.957680702209473,9.37569427490234,28.5463269,77.2731811
1.51313543319702,0.986411094665527,9.37569427490234,28.5463269,77.2731811
1.51313543319702,0.938527047634125,9.37569427490234,28.5463269,77.2731811
1.54186594486237,0.938527047634125,9.41400146484375,28.5463269,77.2731811
1.50355863571167,0.986411094665527,9.41400146484375,28.5463269,77.2731811
1.49398183822632,0.986411094665527,9.41400146484375,28.5463269,77.2731811
1.53228902816772,0.986411094665527,9.41400146484375,28.5463269,77.2731811
1.53228902816772,0.957680702209473,9.37569427490234,28.5463269,77.2731811
1.53228902816772,0.948103845119476,9.37569427490234,28.5463269,77.2731811
1.53228902816772,0.976834297180176,9.37569427490234,28.5463269,77.2731811
1.53228902816772,0.928950250148773,9.4044246673584,28.5463269,77.2731811
1.53228902816772,0.928950250148773,9.35654067993164,28.5463269,77.2731811
1.48440504074097,0.995987892150879,9.35654067993164,28.5463269,77.2731811
1.52271223068237,0.948103845119476,9.35654067993164,28.5463269,77.2731811
1.54186594486237,0.948103845119476,9.39484786987305,28.5463269,77.2731811
1.51313543319702,0.938527047634125,9.4235782623291,28.5463269,77.2731811
1.50355863571167,0.938527047634125,9.3852710723877,28.5463269,77.2731811
1.48440504074097,0.938527047634125,9.3852710723877,28.5463269,77.2731811
1.53228902816772,0.976834297180176,9.3852710723877,28.5463269,77.2731811
1.53228902816772,0.976834297180176,9.36611747741699,28.5463269,77.2731811
1.50355863571167,0.976834297180176,9.4044246673584,28.5463269,77.2731811
1.49398183822632,0.938527047634125,9.4044246673584,28.5463269,77.2731811
1.49398183822632,0.986411094665527,9.4044246673584,28.5463269,77.2731811
1.49398183822632,1.02471828460693,9.4044246673584,28.5463269,77.2731811
1.48440504074097,0.957680702209473,9.4044246673584,28.5463269,77.2731811
1.42694425582886,1.00556468963623,9.34696388244629,28.5463269,77.2731811
1.69509482383728,0.967257499694824,9.4235782623291,28.5463269,77.2731811
1.59932672977448,0.967257499694824,9.35654067993164,28.5463269,77.2731811
1.58017313480377,0.967257499694824,9.35654067993164,28.5463269,77.2731811
1.51313543319702,1.03429508209229,9.35654067993164,28.5463269,77.2731811
1.65678763389587,1.19710087776184,9.34696388244629,28.5463269,77.2731811
1.55144274234772,0.948103845119476,9.39484786987305,28.5463269,77.2731811
1.3215993642807,1.07260239124298,9.29907894134522,28.5463269,77.2731811
1.2258312702179,1.03429508209229,9.43315505981445,28.5463269,77.2731811
1.8866308927536,1.30244576931,9.06923580169678,28.5463269,77.2731811
1.46525144577026,1.20667767524719,9.32781028747559,28.5463269,77.2731811
1.46525144577026,1.23540806770325,9.37569427490234,28.5463269,77.2731811
1.46525144577026,1.23540806770325,9.33738708496094,28.5463269,77.2731811
1.46525144577026,1.20667767524719,9.33738708496094,28.5463269,77.2731811
1.46525144577026,1.20667767524719,9.32781028747559,28.5463269,77.2731811
1.49398183822632,1.23540806770325,9.30865573883057,28.5463269,77.2731811
1.50355863571167,1.23540806770325,9.35654067993164,28.5463269,77.2731811
1.50355863571167,1.17794728279114,9.35654067993164,28.5463269,77.2731811
1.50355863571167,1.2258312702179,9.35654067993164,28.5463269,77.2731811
1.50355863571167,1.19710087776184,9.36611747741699,28.5463297,77.2731888
1.47482824325562,1.2258312702179,9.36611747741699,28.5463297,77.2731888
1.47482824325562,1.2449848651886,9.32781028747559,28.5463297,77.2731888
1.44609785079956,1.2449848651886,9.32781028747559,28.5463297,77.2731888
1.48440504074097,1.19710087776184,9.32781028747559,28.5463297,77.2731888
1.48440504074097,1.19710087776184,9.32781028747559,28.5463297,77.2731888
1.50355863571167,1.23540806770325,9.32781028747559,28.5463297,77.2731888
1.50355863571167,1.16837048530579,9.36611747741699,28.5463297,77.2731888
1.59932672977448,1.2449848651886,9.36611747741699,28.5463297,77.2731888
1.52271223068237,1.18752408027649,9.33738708496094,28.5463297,77.2731888
1.50355863571167,1.18752408027649,9.32781028747559,28.5463297,77.2731888
1.48440504074097,1.18752408027649,9.37569427490234,28.5463297,77.2731888
1.45567464828491,1.16837048530579,9.37569427490234,28.5463297,77.2731888
1.43652105331421,1.2449848651886,9.32781028747559,28.5463297,77.2731888
1.43652105331421,1.07260239124298,9.43315505981445,28.5463297,77.2731888
1.49398183822632,1.27371525764465,9.41400146484375,28.5463297,77.2731888
1.46525144577026,1.20667767524719,9.35654067993164,28.5463297,77.2731888
1.52271223068237,1.20667767524719,9.35654067993164,28.5463297,77.2731888
1.51313543319702,1.20667767524719,9.32781028747559,28.5463297,77.2731888
1.50355863571167,1.20667767524719,9.32781028747559,28.5463297,77.2731888
1.49398183822632,1.17794728279114,9.32781028747559,28.5463297,77.2731888
1.49398183822632,1.17794728279114,9.3852710723877,28.5463297,77.2731888
1.40779054164886,1.21625447273254,9.3852710723877,28.5463297,77.2731888
1.40779054164886,1.21625447273254,9.32781028747559,28.5463297,77.2731888
1.51313543319702,1.28329205513,9.32781028747559,28.5463297,77.2731888
1.54186594486237,1.18752408027649,9.36611747741699,28.5463297,77.2731888
1.28329205513,1.33117616176605,9.33738708496094,28.5463297,77.2731888
1.58017313480377,1.2449848651886,9.33738708496094,28.5463297,77.2731888
1.56101953983307,1.14921677112579,9.33738708496094,28.5463297,77.2731888
1.53228902816772,1.28329205513,9.37569427490234,28.5463297,77.2731888
1.45567464828491,1.28329205513,9.37569427490234,28.5463297,77.2731888
1.42694425582886,1.28329205513,9.32781028747559,28.5463297,77.2731888
1.60890352725983,1.2641384601593,9.32781028747559,28.5463297,77.2731888
1.44609785079956,1.31202256679535,9.32781028747559,28.5463297,77.2731888
1.78128612041473,1.18752408027649,9.4044246673584,28.5463297,77.2731888
1.59932672977448,1.45567464828491,9.33738708496094,28.5463297,77.2731888
1.41736745834351,1.29286897182465,9.29907894134522,28.5463297,77.2731888
1.61848032474518,1.29286897182465,9.36611747741699,28.5463297,77.2731888
1.56101953983307,1.27371525764465,9.36611747741699,28.5463297,77.2731888
1.56101953983307,1.27371525764465,9.31823348999023,28.5463297,77.2731888
1.58974993228912,1.27371525764465,9.31823348999023,28.5463297,77.2731888
1.55144274234772,1.27371525764465,9.31823348999023,28.5463297,77.2731888
1.55144274234772,1.27371525764465,9.31823348999023,28.5463297,77.2731888
1.50355863571167,1.2641384601593,9.34696388244629,28.5463297,77.2731888
1.50355863571167,1.2641384601593,9.35654067993164,28.5463297,77.2731888
1.50355863571167,1.30244576931,9.36611747741699,28.5463297,77.2731888
1.50355863571167,1.27371525764465,9.36611747741699,28.5463297,77.2731888
1.57059633731842,1.27371525764465,9.36611747741699,28.5463297,77.2731888
1.57059633731842,1.2641384601593,9.31823348999023,28.5463297,77.2731888
1.53228902816772,1.2641384601593,9.31823348999023,28.5463297,77.2731888
1.52271223068237,1.2641384601593,9.31823348999023,28.5463297,77.2731888
1.65678763389587,1.17794728279114,9.31823348999023,28.5463297,77.2731888
1.58017313480377,1.17794728279114,9.39484786987305,28.5463297,77.2731888
1.74297881126404,1.17794728279114,9.32781028747559,28.5463297,77.2731888
1.31202256679535,1.15879356861115,9.32781028747559,28.5463297,77.2731888
1.56101953983307,0.890643060207367,9.45230865478516,28.5463297,77.2731888
1.28329205513,1.23540806770325,9.33738708496094,28.5463297,77.2731888
1.28329205513,1.00556468963623,9.43315505981445,28.5463297,77.2731888
1.11090958118439,1.27371525764465,9.31823348999023,28.5463297,77.2731888
1.29286897182465,0.90979665517807,9.48103904724121,28.5463297,77.2731888
1.63763391971588,1.2258312702179,9.57680702209473,28.5463297,77.2731888
-3.24653744697571,-1.39821374416351,9.50976943969727,28.5463297,77.2731888
0.325611442327499,0.766144514083862,9.50019264221191,28.5463297,77.2731888
1.21625447273254,1.81959331035614,7.43160200119019,28.5463297,77.2731888
3.49553442001343,0.842759013175964,11.1090955734253,28.5463297,77.2731888
3.49553442001343,0.603338837623596,11.0133275985718,28.5463297,77.2731888
2.25054955482483,0.306457817554474,9.3852710723877,28.5463297,77.2731888
1.80043971538544,-1.05344879627228,7.69975280761719,28.5463297,77.2731888
1.9249382019043,-0.268150597810745,9.09796619415283,28.5463297,77.2731888
1.83874690532684,1.81959331035614,8.21689987182617,28.5463297,77.2731888
2.14520478248596,1.47482824325562,10.4291429519653,28.5463297,77.2731888
-2.10689759254456,2.43250894546509,8.5712423324585,28.5463297,77.2731888
-1.43652105331421,2.60489153862,9.7013053894043,28.5463297,77.2731888
-0.450109928846359,2.17393517494202,10.1801452636719,28.5463297,77.2731888
-0.641646027565002,0.593762040138245,9.11711978912354,28.5463297,77.2731888
-0.153228908777237,0.814028561115265,9.77791976928711,28.5463297,77.2731888
-0.0957680642604828,1.27371525764465,8.87769985198975,28.5463462,77.2732009
-1.03429508209229,0.632069230079651,11.9422779083252,28.5463462,77.2732009
0.153228908777237,1.59932672977448,10.1609916687012,28.5463462,77.2732009
0.335188239812851,2.19308876991272,9.81622695922852,28.5463462,77.2732009
-4.06056594848633,3.72537779808044,4.92247867584229,28.5463462,77.2732009
-4.57771348953247,2.82515811920166,5.53539419174194,28.5463462,77.2732009
-4.44363832473755,4.54898309707642,6.11957931518555,28.5463462,77.2732009
-4.29040956497192,3.38061285018921,8.6095495223999,28.5463462,77.2732009
-6.09084892272949,3.89776039123535,7.68059921264648,28.5463462,77.2732009
-6.6271505355835,3.19865345954895,7.53694677352905,28.5463462,77.2732009
-9.54807662963867,2.17393517494202,3.70622420310974,28.5463462,77.2732009
-7.7955207824707,3.72537779808044,3.25611424446106,28.5463462,77.2732009
-10.9558668136597,2.49954652786255,1.76213240623474,28.5463462,77.2732009
-7.26879644393921,2.74854350090027,5.00866985321045,28.5463462,77.2732009
-7.91044235229492,2.72938990592957,1.82917010784149,28.5463462,77.2732009
-11.2910556793213,-0.890643060207367,2.5091233253479,28.5463462,77.2732009
-2.59531474113464,1.81959331035614,8.8872766494751,28.5463462,77.2732009
0.153228908777237,0.316034615039825,-0.12449848651886,28.5463462,77.2732009
-3.13161587715149,2.49954652786255,9.26077175140381,28.5463462,77.2732009
-0.603338837623596,2.22181916236877,9.66299819946289,28.5463462,77.2732009
1.48440504074097,1.68551802635193,9.17458057403564,28.5463462,77.2732009
-3.38061285018921,-1.41736745834351,9.21288776397705,28.5463462,77.2732009
-4.14675712585449,-1.33117616176605,8.42759037017822,28.5463462,77.2732009
-4.65432786941528,-0.450109928846359,7.35498762130737,28.5463462,77.2732009
-7.01979923248291,-3.07415509223938,6.60799646377564,28.5463462,77.2732009
-6.40688371658325,-3.79241538047791,6.42603731155396,28.5463462,77.2732009
-4.28083276748657,-3.74453139305115,6.55053567886353,28.5463462,77.2732009
-9.43315505981445,-1.87705409526825,8.56166553497314,28.5463462,77.2732009
-8.16901588439941,1.51313543319702,4.1659107208252,28.5463462,77.2732009
-6.46434450149536,0.651222884654999,6.9814920425415,28.5463462,77.2732009
-5.66946983337402,6.74207210540772,6.70376491546631,28.5463462,77.2732009
-2.99754047393799,7.78594398498535,7.26879644393921,28.5463462,77.2732009
-2.22181916236877,7.26879644393921,5.832275390625,28.5463462,77.2732009
-2.21224236488342,7.12514448165894,6.15788698196411,28.5463462,77.2732009
-2.24097275733948,7.12514448165894,5.93762016296387,28.5463462,77.2732009
-2.4899697303772,7.06768321990967,6.31111574172974,28.5463462,77.2732009
-1.93451499938965,7.03895282745361,6.28238534927368,28.5463462,77.2732009
-2.01112937927246,6.93360805511475,6.34942293167114,28.5463462,77.2732009
-2.20266556739807,7.07726001739502,6.24407815933228,28.5463462,77.2732009
-2.12605118751526,7.03895282745361,6.24407815933228,28.5463462,77.2732009
-5.6024317741394,6.51222848892212,4.7213659286499,28.5463462,77.2732009
-2.27927994728088,7.07726001739502,6.1291561126709,28.5463462,77.2732009
-2.21224236488342,6.71334171295166,6.56968927383423,28.5463462,77.2732009
-2.19308876991272,7.03895282745361,6.17704057693481,28.5463462,77.2732009
-2.23139595985413,6.9623384475708,6.28238534927368,28.5463462,77.2732009
-2.18351197242737,7.03895282745361,6.17704057693481,28.5463462,77.2732009
-2.18351197242737,7.03895282745361,6.21534776687622,28.5463462,77.2732009
-2.18351197242737,7.01022243499756,6.22492456436157,28.5463462,77.2732009
-2.18351197242737,7.01022243499756,6.19619417190552,28.5463462,77.2732009
-2.18351197242737,7.01022243499756,6.22492456436157,28.5463462,77.2732009
-2.22181916236877,7.01022243499756,6.19619417190552,28.5463462,77.2732009
-2.22181916236877,7.01022243499756,6.22492456436157,28.5463462,77.2732009
-2.19308876991272,7.01022243499756,6.22492456436157,28.5463462,77.2732009
-2.19308876991272,7.00064563751221,6.23450136184692,28.5463462,77.2732009
-2.19308876991272,7.00064563751221,6.20577096939087,28.5463462,77.2732009
-2.18351197242737,7.03895282745361,6.20577096939087,28.5463462,77.2732009
-2.17393517494202,7.03895282745361,6.20577096939087,28.5463462,77.2732009
-2.20266556739807,7.03895282745361,6.20577096939087,28.5463116,77.2732017
-2.20266556739807,7.01022243499756,6.23450136184692,28.5463116,77.2732017
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463116,77.2732017
-2.18351197242737,7.02937602996826,6.20577096939087,28.5463116,77.2732017
-2.17393517494202,7.02937602996826,6.19619417190552,28.5463116,77.2732017
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463116,77.2732017
0.861912608146668,8.12113189697266,3.82114601135254,28.5463116,77.2732017
0.852335810661316,8.23605346679688,4.4723687171936,28.5463116,77.2732017
0.766144514083862,0.316034615039825,-0.12449848651886,28.5463116,77.2732017
8.16901588439941,1.42694425582886,5.51624059677124,28.5463116,77.2732017
7.24964284896851,0.957680702209473,6.43561410903931,28.5463116,77.2732017
8.62870311737061,0.670376479625702,6.27280855178833,28.5463259,77.2731896
7.95832633972168,0.603338837623596,5.67904663085938,28.5463259,77.2731896
8.9064302444458,1.2449848651886,4.26167917251587,28.5463259,77.2731896
11.1090955734253,0.411802679300308,2.65277552604675,28.5463259,77.2731896
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463259,77.2731896
9.9981861114502,0.153228908777237,1.73340201377869,28.5463259,77.2731896
9.87368774414063,-0.0287304203957319,2.10689759254456,28.5463259,77.2731896
0.153228908777237,0.316034615039825,-0.12449848651886,28.5463259,77.2731896
9.67257499694824,-2.56658411026001,-0.957680702209473,28.5463259,77.2731896
9.51934623718262,-2.59531474113464,-0.881066203117371,28.5463259,77.2731896
9.54807662963867,-2.59531474113464,-0.881066203117371,28.5463044,77.2731987
9.73003578186035,-2.56658411026001,-0.948103845119476,28.5463044,77.2731987
9.63426780700684,-2.54743051528931,-0.928950250148773,28.5463044,77.2731987
9.58638381958008,-2.54743051528931,-0.900219857692719,28.5463044,77.2731987
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463044,77.2731987
9.60553741455078,-2.12605118751526,-1.18752408027649,28.5463044,77.2731987
9.55765342712402,-2.26970314979553,-0.957680702209473,28.5463044,77.2731987
9.35654067993164,-2.14520478248596,-1.27371525764465,28.5463265,77.2731975
9.64384460449219,-2.29843354225159,-1.3215993642807,28.5463265,77.2731975
9.80665016174316,-2.36547136306763,-1.15879356861115,28.5463265,77.2731975
9.51934623718262,-2.27927994728088,-0.574608385562897,28.5463265,77.2731975
0.766144514083862,0.316034615039825,-0.12449848651886,28.5463265,77.2731975
9.36611747741699,-1.09175598621368,-2.33674097061157,28.5463265,77.2731975
8.6095495223999,-1.45567464828491,-1.29286897182465,28.5463265,77.2731975
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463265,77.2731975
9.51934623718262,-2.92092609405518,-1.18752408027649,28.5463265,77.2731975
9.32781028747559,-3.07415509223938,-1.16837048530579,28.5463265,77.2731975
9.27034854888916,-3.04542446136475,-1.02471828460693,28.5463256,77.2731976
9.52892303466797,-2.75812029838562,-1.10133278369904,28.5463256,77.2731976
9.43315505981445,-2.94007968902588,-0.78529816865921,28.5463256,77.2731976
9.66299819946289,-2.30801033973694,-1.57059633731842,28.5463256,77.2731976
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463256,77.2731976
8.54251194000244,-3.54341840744019,-1.73340201377869,28.5463256,77.2731976
9.34696388244629,-3.81156921386719,-1.35990655422211,28.5463256,77.2731976
10.6877164840698,-1.45567464828491,-0.201112940907478,28.5463159,77.2731836
10.0556468963623,-3.96479797363281,0.488417148590088,28.5463159,77.2731836
9.02135181427002,-4.00310516357422,1.48440504074097,28.5463159,77.2731836
8.94473743438721,-4.28083276748657,1.8866308927536,28.5463159,77.2731836
0.766144514083862,0.392649084329605,-0.12449848651886,28.5463159,77.2731836
8.70531749725342,-1.45567464828491,-1.57059633731842,28.5463159,77.2731836
8.82981586456299,-3.03584766387939,-3.33272886276245,28.5463159,77.2731836
10.965443611145,-3.61045622825623,4.84586429595947,28.5463159,77.2731836
9.01177501678467,-5.11401462554932,-1.29286897182465,28.5463159,77.2731836
9.05965900421143,-0.526724398136139,-1.51313543319702,28.5463159,77.2731836
10.237606048584,-2.79642748832703,-1.77170920372009,28.5463159,77.2731836
9.31823348999023,-1.74297881126404,-2.4899697303772,28.5463316,77.2731818
9.30865573883057,-2.32716393470764,-1.02471828460693,28.5463316,77.2731818
9.34696388244629,-2.74854350090027,-1.2641384601593,28.5463316,77.2731818
9.27034854888916,-3.24653744697571,-1.19710087776184,28.5463316,77.2731818
0.766144514083862,0.316034615039825,-0.12449848651886,28.5463316,77.2731818
11.856086730957,-3.80199241638184,-3.60087943077087,28.5463316,77.2731818
11.0803651809692,-4.28083276748657,2.68150591850281,28.5463316,77.2731818
0.766144514083862,1.61848032474518,-0.12449848651886,28.5463316,77.2731818
9.10754299163818,-2.6240451335907,-3.21780705451965,28.5463316,77.2731818
11.4251308441162,-2.94965648651123,5.19062948226929,28.5463316,77.2731818
8.46589756011963,-1.25456166267395,-0.90979665517807,28.546302,77.273199
10.4004125595093,-5.2480902671814,3.39018964767456,28.546302,77.273199
8.51378154754639,-4.93205547332764,-0.430956304073334,28.546302,77.273199
8.77235507965088,-4.29998636245728,-2.57616114616394,28.546302,77.273199
9.85453414916992,-2.87304210662842,-0.0861912593245506,28.546302,77.273199
0.766144514083862,0.392649084329605,-0.12449848651886,28.546302,77.273199
8.52335834503174,-3.82114601135254,0.632069230079651,28.546302,77.273199
8.94473743438721,-1.56101953983307,-0.804451763629913,28.546302,77.273199
10.6685628890991,-2.59531474113464,-2.96881008148193,28.5462854,77.2732169
10.773907661438,-3.23696064949036,-0.900219857692719,28.5462854,77.2732169
8.8872766494751,-2.91134929656982,-2.32716393470764,28.5462854,77.2732169
10.0173397064209,-1.41736745834351,1.25456166267395,28.5462854,77.2732169
0.766144514083862,0.316034615039825,0.0287304203957319,28.5462854,77.2732169
5.61200857162476,-0.172382518649101,-2.22181916236877,28.5462854,77.2732169
9.21288776397705,-5.51624059677124,-3.64876341819763,28.5462854,77.2732169
0.766144514083862,0.316034615039825,-0.12449848651886,28.5462854,77.2732169
6.89530086517334,-1.69509482383728,-2.03028297424316,28.5462854,77.2732169
15.1983919143677,-6.73249530792236,1.62805712223053,28.5462854,77.2732169
